VAR3	StepID	x	y	finalcl	STEPLENGTH	TURNANGLE	BEARING	BRGPREV	NETDISP	arrival_bearing	next_bearing	bearing2targetmead	dist2targetmead	observed	landcover	bearing2pixel	bearing2gap	dist2gap	strata	Xdp	Xtm	XtmDtm_0	XtmDtm_pos0_5	XtmDtm_neg0_5	Xcg	XcgDcg_0	XcgDcg_pos0_5	XcgDcg_neg0_5	conifer	decid	meadow
78	12	390177.1132	5948985.405	0	10	-4.76575	123.0375564	127.8033151	109.2008034	-0.65979225	-0.57661442	-0.584968162	129.9873789	1	4	-0.785398163	-1.243325331	179.9687301	5301	0.992121943	0.979981059	0.979981059	11.1729608	0.085954197	0.896970802	0.896970802	12.03308078	0.066862064	0	1	0
78	13	390185.4963	5948979.953	0	10	0	123.0375564	123.0375564	118.8362902	-0.57661442	-0.57661442	-0.585664371	119.9877549	1	4	-0.785398163	-1.279240636	172.2211924	5302	0.978283732	0.98011943	0.98011943	10.73612261	0.089476819	0.880517982	0.880517982	11.555308	0.067095738	0	1	0
78	14	390193.8794	5948974.501	0	10	0	123.0375564	123.0375564	128.5274768	-0.57661442	-0.576613582	-0.586487171	109.9881996	1	4	-0.785398163	-1.318483214	164.7165277	5303	0.978283732	0.980282349	0.980282349	10.28073653	0.093471268	0.861243371	0.861243371	11.05336424	0.067105374	0	1	0
78	15	390202.2626	5948969.049	0	10	0	123.0375564	123.0375564	138.2626512	-0.576613582	-0.57661442	-0.587474625	99.98873923	1	4	-0.785398163	-1.361398757	157.4894696	5304	0.978283558	0.980476994	0.980476994	9.804217877	0.09805322	0.838647725	0.838647725	10.52459356	0.066827284	0	1	0
78	16	390210.6457	5948963.597	0	10	0	123.0375564	123.0375564	148.0331353	-0.57661442	-0.57661442	-0.588681433	89.98939246	1	6	-0.785398163	-1.408346063	150.5799737	5305	0.978283732	0.980713579	0.980713579	9.303317627	0.103382381	0.812162089	0.812162089	9.966124813	0.066184929	0	0	0
78	17	390219.0288	5948958.146	0	10	-1.80E-10	123.0375564	123.0375564	157.8323717	-0.57661442	-0.576613636	-0.590189959	79.99020952	1	4	-0.785398163	-1.459682903	144.0337599	5306	0.978283732	0.981007305	0.981007305	8.773859157	0.109686663	0.781153716	0.781153716	9.374943346	0.065088514	0	1	0
78	18	390227.412	5948952.694	0	10	0	123.0375564	123.0375564	167.655319	-0.576613636	-0.57661442	-0.592129616	69.99126703	1	4	-0.785398163	-1.515743882	137.9025828	5307	0.97828357	0.981381696	0.981381696	8.210316168	0.117304866	0.744943808	0.744943808	8.748018948	0.063436223	0	1	0
78	19	390235.7951	5948947.242	0	10	-1.80E-10	123.0375564	123.0375564	177.4980406	-0.57661442	-0.57661442	-0.594715698	59.99266921	1	4	-0.785398163	-1.576808681	132.2441602	5308	0.978283732	0.981875117	0.981875117	7.605107312	0.126767277	0.70284265	0.70284265	8.082512015	0.061118102	0	1	0
78	20	390244.1782	5948941.79	0	10	-4.84E+00	123.0375564	123.0375564	187.35742	-0.57661442	-0.576613582	-0.598336153	49.99463309	1	4	-0.785398163	-1.564315049	126.7925431	5309	0.978283732	0.982554862	0.982554862	6.947339167	0.138961699	0.711674853	0.711674853	8.013615057	0.063202574	0	1	0
78	21	390252.5614	5948936.338	0	9.99877162	0.790164	123.8277211	123.0375564	197.2309592	-0.576613582	-0.59040575	-0.603766721	39.99758557	1	4	-0.785398163	-1.633032369	121.5733706	5311	0.978283558	0.983550307	0.983550307	6.220330588	0.155517652	0.661758672	0.661758672	7.296571961	0.060017847	0	1	0
78	22	390260.8675	5948930.772	0	10	1.020701	124.8484223	123.8277211	207.1348111	-0.59040575	-0.608219423	-0.608219716	29.99999931	1	4	-0.785398163	-1.707006143	116.8540281	5312	0.98104914	0.984344917	0.984344917	5.391479093	0.179715974	0.604540063	0.604540063	6.535020148	0.055924646	0	1	0
78	23	390269.0742	5948925.058	0	10	0	124.8484223	124.8484223	217.0698868	-0.608219423	-0.608219423	-0.608219862	20.00000117	1	6	-0.785398163	-1.786145819	112.6598735	5313	0.984344866	0.984344943	0.984344943	4.40212454	0.220106214	0.539673025	0.539673025	5.728162638	0.050844746	0	0	0
78	24	390277.2808	5948919.344	0	10	1.90E-10	124.8484223	124.8484223	227.0106639	-0.608219423	-0.608220301	-0.608220301	10.00000303	1	7	-0.785398163	-1.870827644	109.2228467	5314	0.984344866	0.98434502	0.98434502	3.11277274	0.31127718	0.466532868	0.466532868	4.875722628	0.044640135	0	0	1
79	2	390085.9459	5949043.869	0	10	0	195.5469177	195.5469177	10	-1.842141239	-1.842141335	-1.61453956	195.3313005	1	4	-1.570796327	-0.993532457	273.1262568	5323	0.963411295	0.999043417	0.999043417	13.96272818	0.071482287	0.837958982	0.837958982	13.84855584	0.050703861	0	1	0
79	3	390083.2657	5949034.234	0	10	0	195.5469177	195.5469177	20	-1.842141335	-1.842141067	-1.602382031	185.6029163	1	4	-1.570796327	-0.965385432	266.6215915	5334	0.963411269	0.999501213	0.999501213	13.61682084	0.073365339	0.822268327	0.822268327	13.42645066	0.050357702	0	1	0
79	4	390080.5854	5949024.6	0	10	3.20E-10	195.5469177	195.5469177	30	-1.842141067	-1.842141239	-1.588881791	175.9049871	1	4	-1.570796327	-0.935855431	260.3386058	5336	0.963411341	0.999836462	0.999836462	13.26074876	0.07538586	0.805106755	0.805106755	12.99040699	0.04989812	0	1	0
79	5	390077.9051	5949014.966	0	10	0	195.5469177	195.5469177	40	-1.842141239	-1.842141335	-1.573809255	166.2428646	1	4	-1.570796327	-0.904893432	254.2937479	5337	0.963411295	0.999995461	0.999995461	12.89346173	0.077557986	0.786359325	0.786359325	12.53975013	0.049312066	0	1	0
79	6	390075.2248	5949005.332	0	10	0	195.5469177	195.5469177	50	-1.842141335	-1.842141067	-1.556880969	156.6231638	1	4	-1.570796327	-0.872456459	248.5043883	5338	0.963411269	0.999903183	0.999903183	12.51370599	0.079896905	0.76591062	0.76591062	12.07383182	0.04858599	0	1	0
79	7	390072.5446	5948995.698	0	10	0	195.5469177	195.5469177	60	-1.842141067	-1.842141335	-1.537743507	147.0542002	1	4	-1.570796327	-0.838509774	242.9887817	5339	0.963411341	0.999453805	0.999453805	12.11996715	0.082418368	0.743647623	0.743647623	11.59205161	0.047706118	0	1	0
79	8	390069.8643	5948986.064	0	10	0	195.5469177	195.5469177	70	-1.842141335	-1.842141239	-1.515951444	137.5465855	1	4	-1.570796327	-0.80302933	237.7659958	5340	0.963411269	0.998496396	0.998496396	11.71039134	0.085137638	0.719463351	0.719463351	11.09388214	0.046658826	0	1	0
79	9	390067.184	5948976.43	0	10	3.20E-10	195.5469177	195.5469177	80	-1.842141239	-1.842141335	-1.490937045	128.1139667	1	6	-1.570796327	-0.766004214	232.8557258	5341	0.963411295	0.996812942	0.996812942	11.28267055	0.088067452	0.693261072	0.693261072	10.57889423	0.045431111	0	0	0
79	10	390064.5037	5948966.796	0	9.823402347	-17.2265	178.3203566	195.5469177	90	-1.842141335	-1.541481026	-1.461968058	118.7742127	1	6	-1.570796327	-0.727439483	228.2781408	5342	0.963411269	0.994084046	0.994084046	10.83388408	0.09121411	0.66495942	0.66495942	10.04678957	0.044011177	0	0	0
79	11	390064.7917	5948956.977	0	10	-6.73169	171.5886607	178.3203566	99.42530727	-1.541481026	-1.423990713	-1.454808586	108.9846321	1	4	-1.570796327	-0.69521047	221.6488295	5324	0.999570337	0.99328096	0.99328096	10.3694266	0.095145769	0.640547078	0.640547078	9.536384984	0.043024748	0	1	0
79	12	390066.2545	5948947.084	0	10	0	171.5886607	171.5886607	108.7447474	-1.423990713	-1.423990713	-1.457921332	98.98986402	1	4	-1.570796327	-0.664128314	214.2924655	5325	0.989243396	0.993636379	0.993636379	9.886051014	0.099869326	0.616372954	0.616372954	9.022918295	0.042105625	0	1	0
79	13	390067.7173	5948937.192	0	10	0	171.5886607	171.5886607	118.1754986	-1.423990713	-1.42399086	-1.461733198	88.99627047	1	4	-1.570796327	-0.63087112	207.1577123	5326	0.989243396	0.99405851	0.99405851	9.377732733	0.105372199	0.589848423	0.589848423	8.489673262	0.040981691	0	1	0
79	14	390069.18	5948927.299	0	10	0	171.5886607	171.5886607	127.6929005	-1.42399086	-1.423990713	-1.466509336	79.00428725	1	4	-1.570796327	-0.595284028	200.268251	5327	0.989243417	0.994567038	0.994567038	8.840145062	0.111894498	0.560743949	0.560743949	7.935433354	0.039624021	0	1	0
79	15	390070.6428	5948917.407	0	10	3.30E-10	171.5886607	171.5886607	137.2789321	-1.423990713	-1.42399086	-1.472668329	69.01463802	1	4	-1.570796327	-0.557213558	193.6502756	5328	0.989243396	0.99518931	0.99518931	8.267540092	0.119794008	0.528823311	0.528823311	7.359014371	0.038001569	0	1	0
79	16	390072.1056	5948907.514	0	10	0	171.5886607	171.5886607	146.9201605	-1.42399086	-1.423990713	-1.480911608	59.02848281	1	4	-1.570796327	-0.516512792	187.3325495	5329	0.989243417	0.995963088	0.995963088	7.651984002	0.129632063	0.493850856	0.493850856	6.759311063	0.036081883	0	1	0
79	17	390073.5684	5948897.622	0	10	0	171.5886607	171.5886607	156.6063917	-1.423990713	-1.423990614	-1.492510743	49.04798178	1	4	-1.570796327	-0.473048965	181.3464663	5330	0.989243396	0.996937248	0.996937248	6.981976676	0.142349928	0.455602536	0.455602536	6.135368917	0.033832305	0	1	0
79	18	390075.0312	5948887.729	0	10	0	171.5886607	171.5886607	166.3297637	-1.423990614	-1.42399086	-1.510032358	39.07744986	1	4	-1.570796327	-0.426712377	175.7259147	5331	0.989243381	0.998154438	0.998154438	6.239658905	0.159674158	0.413880219	0.413880219	5.486464533	0.031221716	0	1	0
79	19	390076.494	5948877.837	0	9.738120338	13.42449	185.013158	171.5886607	176.0841238	-1.42399086	-1.658292434	-1.539540221	29.12711662	1	6	-1.570796327	-0.377427723	170.5070447	5332	0.989243417	0.999511568	0.999511568	5.394318337	0.185199188	0.368530462	0.368530462	4.812209825	0.028222938	0	0	0
79	20	390075.643	5948868.136	0	9.653177577	-2.71727	182.2958813	185.013158	185.820658	-1.658292434	-1.610867014	-1.480316087	19.49175189	1	4	-1.570796327	-0.321847556	167.9824404	5333	0.996174657	0.995909455	0.995909455	4.396886882	0.225576793	0.316319788	0.316319788	4.09975878	0.024405877	0	1	0
79	21	390075.2563	5948858.491	0	10	-14.6992	167.5966781	182.2958813	195.4697461	-1.610867014	-1.354317395	-1.354317395	9.999991813	1	7	-1.570796327	-0.265810801	165.5581177	5335	0.999197277	0.9766598	0.9766598	3.088468202	0.308847073	0.26269168	0.26269168	3.380037801	0.02041602	0	0	1
85	2	390604.3277	5949656.505	0	10	0	219.2804346	219.2804346	10	-2.256368907	-2.256369463	-2.186643804	78.50532992	1	4	-2.35619449	-1.960022542	77.28543092	5344	0.995021563	0.985660683	0.985660683	8.733272371	0.111244324	0.922544955	0.922544955	8.110289461	0.104939435	0	1	0
85	3	390597.9965	5949648.764	0	9.98310539	2.828728	222.1091632	219.2804346	20	-2.256369463	-2.305739433	-2.176477873	68.53317372	1	4	-2.35619449	-1.916927203	67.78427308	5345	0.995021618	0.983894387	0.983894387	8.145146596	0.118849692	0.905063512	0.905063512	7.451496948	0.109929584	0	1	0
85	4	390591.3024	5949641.358	0	10	3.922304	226.0314676	222.1091632	29.97499023	-2.305739433	-2.374197131	-2.154534124	58.64746744	1	4	-2.35619449	-1.852375978	58.66849045	5346	0.998727414	0.979735363	0.979735363	7.502973551	0.127933462	0.875745476	0.875745476	6.707803927	0.114334013	0	1	0
85	5	390584.1052	5949634.415	0	9.662804483	-12.2195	213.8119652	226.0314676	39.93646227	-2.374197131	-2.160926273	-2.109991976	48.93629631	1	4	-2.35619449	-1.753011093	50.24721411	5347	0.999837957	0.969844946	0.969844946	6.784500138	0.138639428	0.823533954	0.823533954	5.837642618	0.116178433	0	1	0
85	6	390578.7282	5949626.387	0	10	-18.2038	195.6081421	213.8119652	49.52607112	-2.160926273	-1.843209899	-2.097470226	39.28910174	1	4	-1.570796327	-1.660634444	41.55441776	5348	0.830868375	0.86448375	0.86448375	5.418672256	0.137917947	0.99596727	0.99596727	6.420275542	0.15450284	0	1	0
85	7	390576.0376	5949616.756	0	9.786166238	17.3586	212.966748	195.6081421	58.7699135	-1.843209899	-2.146174702	-2.182212528	29.71724857	1	4	-2.35619449	-1.603458755	31.77254651	5349	0.871283613	0.984903277	0.984903277	5.369055348	0.180671348	0.72982135	0.72982135	4.113794336	0.129476381	0	1	0
85	8	390570.7124	5949608.545	0	9.986621	6.971352	219.9381004	212.966748	68.54359299	-2.146174702	-2.267847458	-2.199895794	19.94055527	1	4	-2.35619449	-1.390669629	23.9323413	5350	0.978026789	0.987810205	0.987810205	4.41105154	0.221210066	0.568985336	0.568985336	2.783515654	0.116307703	0	1	0
85	9	390564.3014	5949600.888	0	10	-7.7815	212.1565994	219.9381004	78.50577482	-2.267847458	-2.132035126	-2.132035126	9.999994944	1	4	-2.35619449	-0.978163892	19.15433755	5351	0.996099939	0.974981314	0.974981314	3.083160848	0.308316241	0.191574127	0.191574127	0.838436975	0.043772695	0	1	0
86	2	390672.0054	5949711.64	5	10	0	48.29104489	48.29104489	10	0.727958562	0.727958562	-0.458092985	470.9887828	1	4	0.785398163	1.553524233	173.385572	5353	0.9983508	0.321492439	0.321492439	6.977117648	0.014813766	0.719213917	0.719213917	9.470317964	0.054619989	0	1	0
86	3	390679.4708	5949718.294	5	10	-2.20E-10	48.29104489	48.29104489	20	0.727958562	0.727958562	-0.477928219	467.3274859	1	4	0.785398163	1.597608087	166.766178	5364	0.9983508	0.302648206	0.302648206	6.542575843	0.013999981	0.687896132	0.687896132	8.883351669	0.053268305	0	1	0
86	4	390686.9361	5949724.947	4	10	-2.20E-10	48.29104489	48.29104489	30	0.727958562	0.727958562	-0.498068638	463.8529127	1	4	0.785398163	1.645234568	160.4972264	5375	0.9983508	0.283392243	0.283392243	6.103488106	0.01315824	0.652561439	0.652561439	8.267137729	0.051509536	0	1	0
86	5	390694.4014	5949731.601	5	10	-4.43E+00	48.29104489	48.29104489	40	0.727958562	0.727958562	-0.518504629	460.5692891	1	4	0.785398163	1.696605075	154.6213479	5386	0.9983508	0.263736234	0.263736234	5.660011162	0.012289163	0.612792442	0.612792442	7.619879922	0.049280905	0	1	0
86	6	390701.8668	5949738.254	6	9.261496131	5.601256	53.89230166	48.29104489	50	0.727958562	0.630197764	-0.53922531	457.480727	1	4	0.785398163	1.751874677	149.1849951	5397	0.9983508	0.243693986	0.243693986	5.212321711	0.011393533	0.56820249	0.56820249	6.940099621	0.046520091	0	1	0
86	7	390709.3492	5949743.712	5	10	76.17595	130.0682529	53.89230166	59.22417411	0.630197764	-0.699322399	-0.558007295	453.9424854	1	4	-0.785398163	-1.272953512	155.5610914	5403	0.154578093	0.974257903	0.974257903	20.75746686	0.045727086	0.883480737	0.883480737	11.01913682	0.070834787	0	1	0
86	8	390717.002	5949737.275	5	10	0	130.0682529	130.0682529	61.60182206	-0.699322399	-0.699323228	-0.554835418	444.0444072	1	4	-0.785398163	-1.309813602	147.2617639	5404	0.996297768	0.973537948	0.973537948	20.51474329	0.046199756	0.865616783	0.865616783	10.50438588	0.071331387	0	1	0
86	9	390724.6548	5949730.838	5	10	4.30E-10	130.068253	130.0682529	65.43749815	-0.699323228	-0.699323164	-0.551518925	434.1509957	1	4	-0.785398163	-1.351012486	139.1861999	5405	0.996297839	0.972774692	0.972774692	20.26901593	0.046686559	0.844259523	0.844259523	9.960337555	0.071561244	0	1	0
86	10	390732.3076	5949724.401	5	9.959588875	3.172694	133.2409476	130.068253	70.49360145	-0.699323164	-0.754696531	-0.548047796	424.2625813	1	4	-0.785398163	-1.397196542	131.3756802	5406	0.996297834	0.971964389	0.971964389	20.02016805	0.047188154	0.81861646	0.81861646	9.382918883	0.071420516	0	1	0
86	11	390739.5629	5949717.578	5	10	8.362639	141.6035875	133.2409476	76.07213544	-0.754696531	-0.900652299	-0.543117932	414.5199323	1	4	-0.785398163	-1.445519299	123.5462508	5354	0.999528742	0.970793433	0.970793433	19.76512381	0.047681962	0.789917955	0.789917955	8.780045591	0.071066872	0	1	0
86	12	390745.7739	5949709.741	5	10	-2.60E-10	141.6035875	141.6035875	81.37284042	-0.900652299	-0.90065292	-0.534480272	405.1674239	1	4	-0.785398163	-1.490560984	115.111037	5355	0.993365591	0.968684924	0.968684924	19.49843704	0.048124395	0.761506029	0.761506029	8.170183845	0.070976546	0	1	0
86	13	390751.9849	5949701.903	5	10	-2.60E-10	141.6035875	141.6035875	87.49919158	-0.90065292	-0.900652299	-0.525435113	395.8465667	1	4	-0.785398163	-1.542600016	106.9458899	5356	0.99336552	0.966399477	0.966399477	19.22738079	0.048572812	0.726760874	0.726760874	7.515771848	0.070276397	0	1	0
86	14	390758.1959	5949694.066	5	10	-2.60E-10	141.6035875	141.6035875	94.29039132	-0.900652299	-0.900652299	-0.515954558	386.5596608	1	4	-0.785398163	-1.603045505	99.11759715	5357	0.993365591	0.963919155	0.963919155	18.9517307	0.049026664	0.683939454	0.683939454	6.809152173	0.068697712	0	1	0
86	15	390764.4069	5949686.229	5	9.957621438	6.726673	148.3302612	141.6035875	101.6132239	-0.900652299	-1.018055207	-0.506008205	377.3092078	1	4	-0.785398163	-1.673546468	91.71244548	5358	0.993365591	0.961223848	0.961223848	18.67124334	0.049485258	0.630849846	0.630849846	6.041435437	0.065873671	0	1	0
86	16	390769.6349	5949677.754	5	10	4.138607	152.4688684	148.3302612	108.5658606	-1.018055207	-1.090287522	-0.492773805	368.6609999	1	4	-0.785398163	-1.745834536	84.03803072	5359	0.973057212	0.957490135	0.957490135	18.38433422	0.049867858	0.573162459	0.573162459	5.254309736	0.062522999	0	1	0
86	17	390774.2572	5949668.886	4	10	0	152.4688684	152.4688684	115.5036245	-1.090287522	-1.090287522	-0.477164675	360.4375377	1	7	-0.785398163	-1.82575669	76.3546132	5360	0.953880172	0.952870973	0.952870973	18.09043894	0.050190219	0.50591103	0.50591103	4.420707585	0.05789706	0	0	1
86	18	390778.8795	5949660.019	4	10	0	152.4688684	152.4688684	122.8642684	-1.090287522	-1.090287522	-0.460830862	352.3059813	1	7	-0.785398163	-1.922773549	69.26516709	5361	0.953880172	0.947788802	0.947788802	17.78982114	0.050495371	0.419977875	0.419977875	3.495295156	0.050462524	0	0	1
86	19	390783.5018	5949651.151	8	9.969224391	-9.05863	143.41023	152.4688684	130.5762981	-1.090287522	-0.932184484	-0.443730053	344.272843	1	4	-0.785398163	-2.040497979	62.97062692	5362	0.953880172	0.942197061	0.942197061	17.482081	0.050779727	0.310478637	0.310478637	2.463773225	0.039125753	0	1	0
86	20	390789.4443	5949643.147	4	10	-2.22908	141.1811429	143.41023	139.3745552	-0.932184484	-0.893279001	-0.429785797	335.5020445	1	4	-0.785398163	-2.191785756	59.19882283	5363	0.989246217	0.93743346	0.93743346	17.17070143	0.051179126	0.163669067	0.163669067	1.259282427	0.021272086	0	1	0
86	21	390795.7129	5949635.355	4	10	2.60E-10	141.1811429	141.1811429	148.5087524	-0.893279001	-0.893279627	-0.416096083	326.587689	1	4	-0.785398163	-2.360605258	57.32438561	5365	0.994186504	0.932579497	0.932579497	16.85333168	0.051604308	-0.004410753	-0.004410753	-0.033395077	-0.000582563	0	1	0
86	22	390801.9815	5949627.564	5	10	0	141.1811429	141.1811429	157.7480029	-0.893279627	-0.893279705	-0.401640924	317.7379622	1	4	-0.785398163	-1.075044748	48.38950265	5366	0.994186437	0.927264447	0.927264447	16.52867961	0.052019845	0.958344875	0.958344875	6.666492642	0.137767331	0	1	0
86	23	390808.2501	5949619.773	4	10	2.60E-10	141.1811429	141.1811429	167.0748793	-0.893279705	-0.893279001	-0.386360885	308.9584234	1	6	-0.785398163	-1.121896553	38.59659289	5367	0.994186428	0.921435469	0.921435469	16.19626767	0.052422159	0.943916625	0.943916625	5.864191173	0.151935462	0	0	0
86	24	390814.5187	5949611.981	5	10	5.20E-10	141.1811429	141.1811429	176.4754889	-0.893279001	-0.893279627	-0.370191104	300.2552311	1	4	-0.785398163	-1.200272179	28.94564896	5368	0.994186504	0.915032817	0.915032817	15.85557371	0.052806986	0.915167109	0.915167109	4.923705272	0.170101741	0	1	0
86	25	390820.7873	5949604.19	4	9.912146013	-19.5113	121.6697928	141.1811429	185.9386486	-0.893279627	-0.552741734	-0.35306071	291.6352139	1	4	-0.785398163	-1.354696799	19.64697462	5369	0.994186437	0.907988851	0.907988851	15.50602562	0.05316925	0.842279247	0.842279247	3.733395005	0.190023914	0	1	0
86	26	390829.2234	5949598.986	5	10	-2.93995	118.7298392	121.6697928	195.8488769	-0.552741734	-0.501430974	-0.346086717	281.9268815	1	4	-0.785398163	-1.86406274	14.60967402	5370	0.973057354	0.905044731	0.905044731	15.19631502	0.053901618	0.472505731	0.472505731	1.80603991	0.123619453	0	1	0
86	27	390837.9923	5949594.179	4	10	0	118.7298392	118.7298392	205.8252556	-0.501430974	-0.501430049	-0.340399522	272.0516947	1	4	-0.785398163	-0.792265623	223.5830787	5371	0.959951523	0.90261125	0.90261125	14.88766062	0.054723646	0.999976419	0.999976419	14.9523421	0.066876001	0	1	0
86	28	390846.7613	5949589.372	4	10	-1.60E-10	118.7298392	118.7298392	215.8038208	-0.501430049	-0.501430097	-0.33428415	262.1859722	1	4	-0.785398163	-0.805664294	214.0222441	5372	0.959951264	0.899961986	0.899961986	14.57232644	0.055580115	0.999794649	0.999794649	14.62649492	0.068341003	0	1	0
86	29	390855.5303	5949584.566	6	10	-4.84E+00	118.7298392	118.7298392	225.7842828	-0.501430097	-0.501430049	-0.327690825	252.3308223	1	4	-0.785398163	-0.82031311	204.5034208	5373	0.959951278	0.897067964	0.897067964	14.24985677	0.056472914	0.999390535	0.999390535	14.29175362	0.069885157	0	1	0
86	30	390864.2992	5949579.759	4	10	5.00E-09	118.7298392	118.7298392	235.7664005	-0.501430049	-0.501430974	-0.320561883	242.4875321	1	4	-0.785398163	-0.836388338	195.0327587	5374	0.959951264	0.893894969	0.893894969	13.91974246	0.057403951	0.998700283	0.998700283	13.94726185	0.071512406	0	1	0
